UserID,City,State,Country,ZipCode,DegreeType,Major,GraduationDate,WorkHistoryCount,TotalYearsExperience,CurrentlyEmployed,ManagedOthers,ManagedHowMany,MajorCategoryID
1323352,Chicago,IL,US,60619,High School,,1996-06-01 00:00:00,3,6.0,Yes,Yes,6,
1324726,Downers Grove,IL,US,60515,None,accounting,2012-04-01 00:00:00,2,12.0,Yes,Yes,20,44.0
1324739,Elmwood Park,IL,US,60707,None,Human Resource Management,2012-12-01 00:00:00,4,8.0,,No,0,187.0
1325377,Naperville,IL,US,60563,Master's,MBA wih HR concentration,2010-10-01 00:00:00,5,12.0,Yes,Yes,10,95.0
1325644,Joliet,IL,US,60435,None,,,0,,No,No,0,
1327763,Chicago,IL,US,60652,Associate's,Science and Computer,2010-01-01 00:00:00,6,11.0,Yes,Yes,30,98.0
1330009,Westchester,IL,US,60154,None,,2008-07-01 00:00:00,4,9.0,Yes,No,0,
1330206,Addison,IL,US,60101,None,,,3,10.0,No,Yes,1,
1332269,Chicago,IL,US,60620,Associate's,Management/Marketing,2012-05-01 00:00:00,2,4.0,No,Yes,75,23.0
1332327,Chicago,IL,US,60630,None,,,6,18.0,Yes,Yes,50,
1332453,Cicero,IL,US,60804,High School,,2006-06-01 00:00:00,2,2.0,,No,0,
1333059,West Dundee,IL,US,60118,High School,Communications,2001-06-01 00:00:00,7,8.0,No,Yes,15,124.0
1333625,Park Forest,IL,US,60466,Bachelor's,Business Administration,1983-06-01 00:00:00,3,15.0,Yes,No,0,80.0
1335366,Chicago,IL,US,60661,Bachelor's,Business Administration,2007-05-01 00:00:00,5,11.0,,No,0,80.0
1335513,Chicago,IL,US,60625,Associate's,Liberal Arts,2007-05-01 00:00:00,2,9.0,Yes,Yes,1,111.0
1335872,Chicago,IL,US,60612,High School,nursing,2003-06-01 00:00:00,4,7.0,,No,0,130.0
1335936,Chicago,IL,US,60626,Bachelor's,Business Administration,1997-11-01 00:00:00,3,14.0,Yes,No,0,80.0
1336142,Channahon,IL,US,60410,Master's,,,7,16.0,Yes,No,0,
1337072,Chicago,IL,US,60649,Bachelor's,,2004-05-01 00:00:00,4,8.0,No,No,0,
1340132,Morris,IL,US,60450,Bachelor's,Physics,2000-12-01 00:00:00,6,14.0,No,Yes,6,0.0
1341426,Chicago,IL,US,60637,Associate's,,2012-06-01 00:00:00,4,11.0,No,Yes,19,
1345739,Sycamore,IL,US,60178,None,,,6,13.0,,No,0,
1346620,Round Lake Heights,IL,US,60073,Master's,Counseling,1996-01-01 00:00:00,10,15.0,,No,0,0.0
1346765,Decatur,IL,US,62526,Bachelor's,,2013-01-01 00:00:00,4,12.0,No,No,0,
1347501,Palos Hills,IL,US,60465,None,Business,2013-12-01 00:00:00,4,6.0,No,No,0,21.0
1347799,Wauconda,IL,US,60084,None,,,4,17.0,No,No,0,
1348815,Newark,IL,US,60541,None,,2006-04-01 00:00:00,4,6.0,No,Yes,2,
1348912,Glendale Heights,IL,US,60139,Associate's,ELECTRONICS,1993-01-01 00:00:00,4,15.0,Yes,Yes,10,194.0
1349003,Richton Park,IL,US,60471,High School,Not Applicable,2000-01-01 00:00:00,3,9.0,Yes,No,0,0.0
1349013,Park Forest,IL,US,60466,None,,,3,11.0,Yes,No,0,
1349349,Chicago,IL,US,60625,Master's,Intellectual Property Law,2009-08-01 00:00:00,6,11.0,Yes,No,0,172.0
1349506,Forest Park,IL,US,60130,Bachelor's,Business Administration/Management,2013-04-01 00:00:00,7,11.0,No,No,0,80.0
1349523,Chicago,IL,US,60643,Bachelor's,Education,2001-01-01 00:00:00,9,29.0,Yes,Yes,10,131.0
1349721,Bradley,IL,US,60915,Bachelor's,Art/Business Leadership,2013-04-01 00:00:00,4,6.0,,No,0,21.0
1350345,Hoffman Estates,IL,US,60169,Bachelor's,"Telecommunications, Theater",2004-05-01 00:00:00,1,6.0,Yes,Yes,7,0.0
1350481,Altamont,IL,US,62411,Associate's,Biological,2003-05-01 00:00:00,4,11.0,No,Yes,10,0.0
1350741,Calumet City,IL,US,60409,None,,2002-01-01 00:00:00,1,13.0,No,No,0,
1351316,Oak Lawn,IL,US,60453,Bachelor's,Accounting and Financial Management,,5,30.0,Yes,Yes,50,69.0
1351469,Mount Prospect,IL,US,60056,Master's,,,4,14.0,Yes,No,0,
1351820,Harvey,IL,US,60426,High School,general studies,2002-06-01 00:00:00,3,4.0,Yes,Yes,4,117.0
1352233,Springfield,IL,US,62702,High School,Not Applicable,,2,8.0,Yes,No,0,0.0
1353344,Arlington Heights,IL,US,60005,None,Business Management,1997-01-01 00:00:00,10,21.0,No,No,0,21.0
1354144,Hainesville,IL,US,60073,None,Nursing,,8,19.0,Yes,No,0,130.0
1354190,Waynesville,IL,US,61778,None,,,0,,,No,0,
1354234,Chicago,IL,US,60614,Bachelor's,,2009-06-01 00:00:00,3,7.0,Yes,No,0,
1354473,Chicago Heights,IL,US,60411,Associate's,,1970-01-01 00:00:00,2,25.0,,No,0,
1354536,South Holland,IL,US,60473,Master's,Computer Science,1997-03-01 00:00:00,10,20.0,No,No,0,98.0
1358304,Crystal Lake,IL,US,60014,None,Psychology,1999-01-01 00:00:00,6,18.0,Yes,Yes,30,173.0
1358878,Palatine,IL,US,60074,Associate's,Architectural Drafting Technology,1977-06-01 00:00:00,6,23.0,No,Yes,15,128.0
1359506,Naperville,IL,US,60564,Bachelor's,Communications,2012-05-01 00:00:00,5,9.0,Yes,No,0,124.0
1361461,Chicago,IL,US,60660,Bachelor's,Mass Communication,2009-05-01 00:00:00,4,7.0,,No,0,194.0
1361561,Chicago,IL,US,60610,None,,,0,,,No,0,
1361733,Winthrop Harbor,IL,US,60096,Associate's,General Studies,2011-05-01 00:00:00,3,12.0,Yes,Yes,6,117.0
1361879,Chicago,IL,US,60651,None,Pharmacy technician,2010-01-01 00:00:00,5,14.0,Yes,No,0,164.0
1362770,Chicago,IL,US,60628,None,,,10,9.0,Yes,No,0,
1363068,Rolling Meadows,IL,US,60008,High School,Not Applicable,2003-01-01 00:00:00,2,8.0,Yes,Yes,1,0.0
1364518,Westmont,IL,US,60559,Associate's,MEDICAL TRANSCRIPTION,2010-11-01 00:00:00,1,1.0,Yes,No,0,30.0
1365020,Aurora,IL,US,60504,High School,GED,2009-01-01 00:00:00,2,4.0,No,No,0,0.0
1365447,Chicago,IL,US,60626,None,,,5,11.0,No,No,0,
1365575,Chicago,IL,US,60620,None,,,4,32.0,No,Yes,15,
1365669,Plainfield,IL,US,60586,Master's,Health,2004-12-01 00:00:00,6,10.0,Yes,Yes,11,63.0
1368077,Evanston,IL,US,60201,None,,,5,21.0,,No,0,
1368937,Chicago,IL,US,60644,High School,Not Applicable,,1,3.0,No,No,0,0.0
1371887,Chicago,IL,US,60634,Master's,Finance,1992-01-01 00:00:00,3,22.0,Yes,Yes,5,79.0
1372256,Chicago,IL,US,60630,None,operation and supervision,1978-01-01 00:00:00,4,36.0,No,No,0,0.0
1372411,Plainfield,IL,US,60585,Bachelor's,Accounting and Finance,1997-03-01 00:00:00,7,24.0,Yes,Yes,5,79.0
1374362,Westmont,IL,US,60559,None,,,6,13.0,Yes,Yes,100,
1374484,Chicago,IL,US,60629,High School,Carpentry/Carpenter/ Architecture,1997-06-01 00:00:00,5,15.0,Yes,Yes,6,132.0
1374750,Aurora,IL,US,60506,Associate's,Business,2011-05-01 00:00:00,3,9.0,,No,0,21.0
1375616,Chicago,IL,US,60645,Master's,Computer Science,,5,7.0,No,No,0,98.0
1376465,Waukegan,IL,US,60085,None,Electronics,,10,8.0,,No,0,194.0
1376675,Chicago,IL,US,60626,None,,,4,12.0,Yes,Yes,7,
1376955,Riverdale,IL,US,60827,Bachelor's,Marketing Management,2006-06-01 00:00:00,4,13.0,Yes,Yes,5,23.0
1378050,Bolingbrook,IL,US,60440,Bachelor's,Electronics Engineering,2009-03-01 00:00:00,4,6.0,No,No,0,170.0
1379017,Berwyn,IL,US,60402,Bachelor's,Forensic Criminal Investigations,2010-05-01 00:00:00,3,7.0,Yes,Yes,3,111.0
1379481,Belleville,IL,US,62221,High School,Not Applicable,,5,17.0,Yes,Yes,15,0.0
1380955,Palos Hills,IL,US,60465,High School,Not Applicable,,5,21.0,Yes,No,0,0.0
1380956,Chicago,IL,US,60617,High School,Not Applicable,1997-01-01 00:00:00,4,10.0,No,Yes,3,0.0
1381034,Chicago,IL,US,60619,None,,,5,13.0,Yes,Yes,12,
1381089,Fairview Heights,IL,US,62208,Bachelor's,Computer Science,2010-01-01 00:00:00,8,18.0,Yes,No,0,98.0
1381769,Peoria,IL,US,61603,None,,,6,13.0,Yes,Yes,60,
1381887,Maywood,IL,US,60153,High School,Not Applicable,1998-01-01 00:00:00,1,13.0,Yes,No,0,0.0
1381931,Chicago,IL,US,60629,Associate's,Health Care Administration,2012-06-01 00:00:00,2,6.0,No,No,0,63.0
1382280,Schaumburg,IL,US,60193,None,,,0,,,No,0,
1382550,Country Club Hills,IL,US,60478,None,Nursing,1992-09-01 00:00:00,6,22.0,Yes,Yes,10,130.0
1383501,Peoria,IL,US,61614,Bachelor's,Welding Engineering,2010-05-01 00:00:00,5,29.0,Yes,Yes,5,170.0
1384245,Rantoul,IL,US,61866,High School,Not Applicable,1990-06-01 00:00:00,6,12.0,Yes,No,0,0.0
1384433,Evergreen Park,IL,US,60805,None,General Studies,,4,12.0,No,Yes,10,117.0
1384681,Chicago,IL,US,60628,None,,,4,6.0,No,No,0,
1384885,Schaumburg,IL,US,60193,Master's,,2008-01-01 00:00:00,5,26.0,No,No,0,
1386273,Chicago,IL,US,60649,Bachelor's,Liberal Arts,2009-01-01 00:00:00,7,28.0,Yes,Yes,5,111.0
1386603,Chicago,IL,US,60651,Associate's,CNS-Computer Network Systems,2013-06-01 00:00:00,3,6.0,No,No,0,101.0
1387943,Chicago,IL,US,60615,None,Sociology,,3,14.0,Yes,No,0,0.0
1388242,Chicago,IL,US,60637,Bachelor's,"Business Administration and Management, General",2014-01-01 00:00:00,6,16.0,No,Yes,25,80.0
1389577,Belleville,IL,US,62226,Vocational,Practical Nursing Program,1995-05-01 00:00:00,3,13.0,Yes,No,0,76.0
1389719,Chicago,IL,US,60624,Associate's,,,3,7.0,Yes,No,0,
1390796,Saint Charles,IL,US,60175,Associate's,Microcomputer Specialist,2011-06-01 00:00:00,3,3.0,No,No,0,3.0
1390993,Elgin,IL,US,60120,Master's,MBA in Business Managment and Leadership,2014-05-01 00:00:00,7,26.0,Yes,Yes,35,21.0
1391777,Chicago,IL,US,60644,None,,,0,,,No,0,
1392470,Saint Charles,IL,US,60174,Associate's,Early Childhood Education,2013-09-01 00:00:00,2,11.0,No,Yes,8,131.0
1394281,Freeport,IL,US,61032,None,Business,,5,11.0,Yes,No,0,21.0
1394803,Chicago,IL,US,60640,Bachelor's,Kinesiology,1997-07-01 00:00:00,3,12.0,No,No,0,0.0
1394926,Chicago,IL,US,60628,None,,2011-05-01 00:00:00,2,2.0,No,No,0,
1396045,Maywood,IL,US,60153,None,Accounting and Business/Management,,5,11.0,No,No,0,44.0
1396167,Chicago,IL,US,60651,Associate's,,,4,7.0,No,No,0,
1396192,Maywood,IL,US,60153,None,,,4,8.0,No,Yes,7,
1396645,Schaumburg,IL,US,60194,None,,,2,11.0,,No,0,
1396832,Chicago,IL,US,60660,None,Accounting,2006-12-01 00:00:00,6,11.0,,No,0,44.0
1396886,Wheeling,IL,US,60090,None,"Transportation Law, Business Management",1987-01-01 00:00:00,6,29.0,No,No,0,21.0
1397771,Oak Park,IL,US,60302,None,,1996-02-01 00:00:00,5,12.0,No,Yes,15,
1398461,Chicago,IL,US,60634,None,,,6,19.0,No,No,0,
1399185,Chicago,IL,US,60653,Vocational,Telecommunications Technology/Technician,2004-12-01 00:00:00,4,11.0,No,Yes,20,128.0
1399520,Carpentersville,IL,US,60110,None,,,9,17.0,Yes,No,0,
1399980,Chicago,IL,US,60639,Associate's,Information Technology,,4,3.0,,No,0,134.0
1401804,Buffalo Grove,IL,US,60089,Bachelor's,Criminal Law,2007-01-01 00:00:00,3,8.0,,No,0,111.0
1402252,Chicago,IL,US,60644,High School,Not Applicable,1997-01-01 00:00:00,4,9.0,,No,0,0.0
1402740,Minooka,IL,US,60447,Bachelor's,Accounting,2012-02-01 00:00:00,3,13.0,Yes,No,0,44.0
1403362,Schiller Park,IL,US,60176,High School,Not Applicable,2003-01-01 00:00:00,2,6.0,No,No,0,0.0
1404405,Chicago,IL,US,60619,Bachelor's,,2003-11-01 00:00:00,4,8.0,Yes,Yes,10,
1404656,Grayslake,IL,US,60030,High School,"Administrative Assistant and Secretarial Science, General",1976-06-01 00:00:00,3,16.0,,No,0,98.0
1404834,Matteson,IL,US,60443,Bachelor's,,2004-05-01 00:00:00,4,12.0,,No,0,
1404895,Aurora,IL,US,60504,High School,Not Applicable,2005-01-01 00:00:00,5,9.0,Yes,No,0,0.0
1405605,Chicago,IL,US,60618,Bachelor's,Marketing and Accounting,1980-06-01 00:00:00,5,16.0,No,Yes,8,44.0
1406723,McHenry,IL,US,60050,High School,"math, science, metal shop, drafting and automotive",1987-06-01 00:00:00,9,24.0,No,Yes,30,98.0
1406804,Matteson,IL,US,60443,Bachelor's,,,4,17.0,No,Yes,10,
1406890,Palos Hills,IL,US,60465,Vocational,"Licensed Practical/Vocational Nurse Training (LPN, LVN, Cert",2000-07-01 00:00:00,6,7.0,Yes,Yes,30,107.0
1407477,Hazel Crest,IL,US,60429,None,,,5,11.0,No,No,0,
1409012,Berkeley,IL,US,60163,Bachelor's,Accounting and Business/Management,1999-06-01 00:00:00,2,13.0,Yes,No,0,44.0
1409045,Park Forest,IL,US,60466,None,Nurse/Nursing Assistant/Aide and Patient Care Assistant,2011-04-01 00:00:00,3,2.0,No,No,0,135.0
1411131,Chicago,IL,US,60653,None,,,0,,,No,0,
1411468,Norridge,IL,US,60706,None,,,2,17.0,No,No,0,
1411940,Batavia,IL,US,60510,Bachelor's,Interior Design,1985-06-01 00:00:00,2,8.0,Yes,Yes,10,81.0
1413073,Chicago,IL,US,60656,High School,Not Applicable,1982-01-01 00:00:00,8,21.0,Yes,No,0,0.0
1413116,West Peoria,IL,US,61604,Master's,Electrical Engineering,2007-05-01 00:00:00,10,8.0,Yes,No,0,179.0
1413636,Schaumburg,IL,US,60193,High School,Not Applicable,1993-06-01 00:00:00,4,10.0,Yes,No,0,0.0
1413683,Evergreen Park,IL,US,60805,None,Medical Insurance Billing and Coding,2006-11-01 00:00:00,4,2.0,No,No,0,126.0
1414394,Cahokia,IL,US,62206,Bachelor's,Medical Administrative Assisting,2011-01-01 00:00:00,5,7.0,No,No,0,30.0
1415047,Annawan,IL,US,61234,High School,Not Applicable,2000-01-01 00:00:00,3,12.0,No,Yes,20,0.0
1415305,Bartlett,IL,US,60103,Master's,MANAGEMENT INFORMATION SYSTEM,2006-01-01 00:00:00,6,12.0,No,No,0,134.0
1416418,Wheaton,IL,US,60189,None,Parks and Recreation,,5,28.0,Yes,No,0,0.0
1416763,Mundelein,IL,US,60060,Bachelor's,Psychology,2008-05-01 00:00:00,4,9.0,,No,0,173.0
1417903,Des Plaines,IL,US,60016,Bachelor's,Civil Engineering,1987-06-01 00:00:00,8,20.0,No,No,0,170.0
1418279,Romeoville,IL,US,60446,High School,,2010-05-01 00:00:00,3,5.0,Yes,No,0,
1418316,Chicago,IL,US,60609,Vocational,Network Technician Program,2005-12-01 00:00:00,3,10.0,No,No,0,101.0
1419132,Itasca,IL,US,60143,None,Liberal Arts,1981-12-01 00:00:00,9,25.0,No,No,0,111.0
1419229,La Salle,IL,US,61301,High School,"Cosmetology/Cosmetologist, General/ACCOUNTING",2001-06-01 00:00:00,3,5.0,No,Yes,8,44.0
1420289,Sauk Village,IL,US,60411,None,Business Administration,2012-01-01 00:00:00,7,13.0,No,No,0,80.0
1420777,Homewood,IL,US,60430,None,,,2,10.0,Yes,No,0,
1421285,Chicago,IL,US,,Bachelor's,FINANCE,1998-01-01 00:00:00,5,13.0,Yes,No,0,79.0
1421982,Steger,IL,US,60475,Bachelor's,Technical Management,2008-06-01 00:00:00,7,10.0,,No,0,74.0
1422427,Cicero,IL,US,60804,Bachelor's,Criminal Law and Justoce,2013-05-01 00:00:00,2,5.0,Yes,No,0,111.0
1422691,Schaumburg,IL,US,60193,Bachelor's,Business and Engineering,2003-05-01 00:00:00,7,13.0,Yes,Yes,3,170.0
1422877,Maryville,IL,US,62062,None,Design and Administration,2012-04-01 00:00:00,6,12.0,No,No,0,81.0
1422990,Chicago,IL,US,60620,Associate's,Nursing,2013-05-01 00:00:00,4,13.0,,No,0,130.0
1423508,Arlington Heights,IL,US,60004,None,"Computer and Information Sciences, General",2004-06-01 00:00:00,5,6.0,No,Yes,15,134.0
1423622,Elgin,IL,US,60120,None,,,6,10.0,Yes,No,0,
1424150,Aurora,IL,US,60504,Bachelor's,Human Resource Management,2011-06-01 00:00:00,3,6.0,Yes,No,0,187.0
1425037,Bolingbrook,IL,US,60440,Bachelor's,Criminal Justice/Human Services,2012-04-01 00:00:00,4,6.0,No,No,0,111.0
1426471,Chicago,IL,US,60653,Master's,Accounting,,4,6.0,Yes,No,0,44.0
1427060,Downers Grove,IL,US,60515,Bachelor's,Finance and Accounting,1983-03-01 00:00:00,9,26.0,No,Yes,10,79.0
1427471,Gilberts,IL,US,60136,Associate's,,1984-01-01 00:00:00,5,27.0,Yes,No,0,
1427771,Crest Hill,IL,US,60403,Master's,Communication Studies / Psychology,1992-01-01 00:00:00,3,18.0,,No,0,194.0
1428444,Batavia,IL,US,60510,Bachelor's,Biological Sciences,,6,7.0,Yes,Yes,8,0.0
1428482,Plainfield,IL,US,60544,Master's,Business Administration,1990-12-01 00:00:00,7,20.0,No,Yes,9,80.0
1428892,Oak Lawn,IL,US,60453,High School,"Math,History,Science,English,Wood Shop,Auto Shop",1982-01-01 00:00:00,5,22.0,Yes,Yes,30,161.0
1429443,Glendale Heights,IL,US,60139,Master's,Business Administration,2011-04-01 00:00:00,4,7.0,Yes,No,0,80.0
1430223,Godfrey,IL,US,62035,High School,Not Applicable,2006-01-01 00:00:00,4,7.0,No,No,0,0.0
1430671,Elk Grove Village,IL,US,60007,Bachelor's,Accountancy,,0,,No,Yes,4,0.0
1431160,Chicago,IL,US,60652,Associate's,accounting,2006-01-01 00:00:00,6,14.0,Yes,No,0,44.0
1431161,Chicago,IL,US,60641,Master's,Marketing,2004-01-01 00:00:00,7,12.0,Yes,No,0,23.0
1431983,Oswego,IL,US,60543,Bachelor's,Computer Animation,2007-06-01 00:00:00,2,8.0,Yes,No,0,110.0
1432087,Shorewood,IL,US,60404-9652,Bachelor's,Fiction Writing,,2,5.0,No,No,0,0.0
1432733,Chicago,IL,US,60645,None,,,5,13.0,No,Yes,3,
1433321,Dolton,IL,US,60419,None,,2004-01-01 00:00:00,2,10.0,No,No,0,
1433392,Maywood,IL,US,60153,Bachelor's,History,2009-05-01 00:00:00,6,20.0,Yes,Yes,42,0.0
1433702,East Peoria,IL,US,61611,Associate's,Arts & Science,2011-01-01 00:00:00,4,18.0,Yes,No,0,111.0
1434787,Hinsdale,IL,US,60521,High School,Not Applicable,2009-05-01 00:00:00,4,4.0,Yes,No,0,0.0
1435691,Chicago,IL,US,60608,None,,2012-05-01 00:00:00,5,20.0,Yes,No,0,
1437707,Chicago,IL,US,60615,Bachelor's,Organizational and Business Communications,1990-01-01 00:00:00,10,111.0,No,No,0,124.0
1437865,Franklin Park,IL,US,60131,Bachelor's,3D Animation and Visual Communication,2005-10-01 00:00:00,5,9.0,Yes,Yes,5,194.0
1438750,Clarendon Hills,IL,US,60514,None,Project Management,,4,19.0,No,No,0,27.0
1439712,Skokie,IL,US,60076,High School,"accounting, basic computer",1987-06-01 00:00:00,6,8.0,No,Yes,15,110.0
1440048,Chicago,IL,US,60612,High School,Not Applicable,1989-01-01 00:00:00,5,12.0,,No,0,0.0
1440306,Grayslake,IL,US,60030,High School,Not Applicable,,7,9.0,,No,0,0.0
1440479,Round Lake,IL,US,60073,Master's,Project Management,2000-12-01 00:00:00,5,16.0,Yes,Yes,15,27.0
1440650,Oak Lawn,IL,US,60453,PhD,,,4,13.0,No,No,0,
1440737,Chicago,IL,US,60623,None,NORTHERN ILLINOIS BUSINESS ASSOC,1994-01-01 00:00:00,5,22.0,Yes,No,0,21.0
1441271,Oswego,IL,US,60543,High School,Not Applicable,2005-05-01 00:00:00,3,5.0,No,No,0,0.0
1441284,Manteno,IL,US,60950,High School,Technology,1975-06-01 00:00:00,8,27.0,Yes,Yes,6,128.0
1441320,Rockford,IL,US,61108,High School,Not Applicable,1984-01-01 00:00:00,2,12.0,Yes,No,0,0.0
1441692,South Holland,IL,US,60473,Bachelor's,Computer Science,2010-06-01 00:00:00,8,12.0,,No,0,98.0
1441915,Joliet,IL,US,60432,High School,communication,1994-06-01 00:00:00,0,,No,Yes,16,194.0
1442801,Chicago,IL,US,60613,Bachelor's,Theater Management,1980-01-01 00:00:00,5,32.0,Yes,No,0,17.0
1443597,Chicago,IL,US,60649,None,,,4,12.0,,No,0,
1444139,Chicago,IL,US,60615,None,,,0,,,No,0,
1444819,Montgomery,IL,US,60538,Bachelor's,Computer Science,2003-05-01 00:00:00,10,16.0,Yes,Yes,15,98.0
1444890,Riverside,IL,US,60546,Bachelor's,"Computer and Information Sciences, General",2012-03-01 00:00:00,5,18.0,,No,0,134.0
1445368,Chicago,IL,US,60617,High School,General Studies,1998-06-01 00:00:00,3,9.0,No,No,0,117.0
1445465,Algonquin,IL,US,60102,High School,Automobile/Automotive Mechanics Technology/Technician,1978-06-01 00:00:00,6,20.0,No,Yes,4,116.0
1446293,Markham,IL,US,60428,Bachelor's,Marketing,1996-05-01 00:00:00,10,10.0,Yes,No,0,23.0
1446493,Pontiac,IL,US,61764,Vocational,Electronics and computer technology,2002-03-01 00:00:00,6,15.0,Yes,No,0,128.0
1446723,Chicago,IL,US,60636,High School,Not Applicable,,3,3.0,,No,0,0.0
1446927,Chicago,IL,US,60651,None,,,2,5.0,,No,0,
1447080,Romeoville,IL,US,60446,None,,,3,4.0,Yes,No,0,
1449283,Saint Charles,IL,US,60175,Bachelor's,Communications Arts,2002-05-01 00:00:00,2,10.0,Yes,Yes,7,111.0
1449816,Chicago,IL,US,60651,Associate's,CAD Technology,1996-06-01 00:00:00,13,13.0,No,Yes,1,128.0
1450533,Buffalo Grove,IL,US,60089,Master's,Accounting,2002-01-01 00:00:00,5,28.0,Yes,Yes,1,44.0
1451117,Naperville,IL,US,60540,Bachelor's,Computer Application,1997-12-01 00:00:00,10,16.0,Yes,No,0,41.0
1452425,Chicago,IL,US,60620,None,,1970-01-01 00:00:00,8,27.0,Yes,Yes,40,
1452641,Chicago,IL,US,60609,None,Business Administration,,4,8.0,Yes,Yes,1,80.0
1453170,Crystal Lake,IL,US,60014,Bachelor's,,,4,9.0,No,No,0,
1453429,Glen Ellyn,IL,US,60137,Master's,,,5,26.0,Yes,No,0,
1453589,Pingree Grove,IL,US,60140,Bachelor's,Web Design and Development,2011-10-01 00:00:00,5,15.0,Yes,No,0,166.0
1453675,Chicago,IL,US,60609,Master's,"Business Administration and Management, General",2011-07-01 00:00:00,4,12.0,Yes,Yes,5,80.0
1453923,Chicago,IL,US,60629,None,,,0,,No,No,0,
1454159,Darien,IL,US,60561,None,,,1,3.0,Yes,Yes,18,
1454348,Bartlett,IL,US,60103,Bachelor's,Mechanical Engineering,2002-08-01 00:00:00,6,11.0,Yes,No,0,148.0
1454359,Oak Lawn,IL,US,60453,None,HVAC/R,2003-09-01 00:00:00,0,,No,No,0,186.0
1454462,Chicago,IL,US,60651,None,,,3,13.0,Yes,Yes,8,
1454484,Glen Ellyn,IL,US,60137,Bachelor's,Criminal Justice,1992-06-01 00:00:00,6,27.0,Yes,Yes,120,111.0
1455364,Glenwood,IL,US,60425,None,Liberal Arts,,5,32.0,Yes,Yes,5,111.0
1455534,Chicago,IL,US,60619,None,,,4,8.0,No,Yes,10,
1455558,Elmwood Park,IL,US,60707,None,,,4,9.0,Yes,No,0,
1456040,Chicago,IL,US,60680,Master's,,2012-01-01 00:00:00,7,17.0,No,No,0,
1456130,Melrose Park,IL,US,60160,None,,,10,21.0,Yes,No,0,
1457328,Palatine,IL,US,60067,Master's,"Business Administration and Management, General",2013-03-01 00:00:00,5,7.0,Yes,No,0,80.0
1457563,South Beloit,IL,US,61080,Bachelor's,Business Management,1984-08-01 00:00:00,0,,No,Yes,600,21.0
1458900,Hickory Hills,IL,US,60457,High School,Not Applicable,1985-06-01 00:00:00,6,13.0,No,Yes,15,0.0
1459281,Hampshire,IL,US,60140,Master's,Information Technology,2008-03-01 00:00:00,10,23.0,Yes,Yes,37,134.0
1459534,Chicago,IL,US,60626,High School,Not Applicable,1984-01-01 00:00:00,10,15.0,No,Yes,20,0.0
1460396,Streamwood,IL,US,60107,Associate's,Design,2002-01-01 00:00:00,8,14.0,Yes,No,0,81.0
1460619,Plainfield,IL,US,60585,Master's,,2009-05-01 00:00:00,3,9.0,,No,0,
1460939,Chicago,IL,US,60649,None,,,10,13.0,Yes,No,0,
1461035,Warrenville,IL,US,60555,Bachelor's,Economics,,8,27.0,Yes,No,0,0.0
1461206,Lombard,IL,US,60148,Master's,"Computer Science, Telecommunications and Distributed System",2009-12-01 00:00:00,9,12.0,No,No,0,98.0
1461522,Rockford,IL,US,61107,None,Business Law,,5,17.0,Yes,No,0,21.0
1461535,Palatine,IL,US,60078,None,,,5,5.0,,No,0,
1463192,Chicago,IL,US,60660,Vocational,Patient Care Technician,2008-06-01 00:00:00,4,11.0,Yes,Yes,3,135.0
1464444,Chicago,IL,US,60628,High School,,1993-06-01 00:00:00,5,16.0,Yes,Yes,7,
1464502,Inverness,IL,US,60067,Master's,Marketing,1995-06-01 00:00:00,5,32.0,Yes,Yes,85,23.0
1464519,Schaumburg,IL,US,60193,High School,Not Applicable,,5,13.0,No,No,0,0.0
1464536,Chicago,IL,US,60655,Bachelor's,Business Management,2005-08-01 00:00:00,3,5.0,No,No,0,21.0
1464744,Algonquin,IL,US,60102,None,,,10,3.0,No,No,0,
1464984,Plainfield,IL,US,60586,Associate's,,2000-12-01 00:00:00,6,14.0,No,No,0,
1465230,Chicago,IL,US,60657,Bachelor's,Mechanical Engineering,2000-12-01 00:00:00,6,12.0,Yes,No,0,148.0
1465407,Morton Grove,IL,US,60053,Master's,,2001-01-01 00:00:00,3,12.0,Yes,Yes,4,
1466613,Chicago,IL,US,60616,Bachelor's,Marketing,2002-01-01 00:00:00,5,12.0,Yes,No,0,23.0
1467065,Dolton,IL,US,60419,Master's,"Human Resources Management/Personnel Administration, General",2005-05-01 00:00:00,5,12.0,Yes,Yes,3,49.0
1467117,Chicago,IL,US,60613,Associate's,,1979-05-01 00:00:00,8,18.0,No,Yes,5,
1467671,Bolingbrook,IL,US,60440,Bachelor's,Project Management,2000-12-01 00:00:00,4,18.0,No,Yes,25,27.0
1468160,Chicago,IL,US,60632,Associate's,Medical Insurance Specialist/Medical Biller,2009-11-01 00:00:00,2,6.0,No,No,0,30.0
1468298,Barrington,IL,US,60010,Bachelor's,Accounting,1983-05-01 00:00:00,9,28.0,Yes,Yes,150,44.0
1468463,Chicago,IL,US,60657,Bachelor's,Accountancy,1979-01-01 00:00:00,7,26.0,No,No,0,0.0
1468470,Ringwood,IL,US,60072,Associate's,Marketing Management,1992-01-01 00:00:00,2,30.0,No,No,0,23.0
1468875,Chicago,IL,US,60625,None,,,5,9.0,,No,0,
